162.432, 88.128, 2, 3
76.032, 124.416, 2, 3
162.432, 122.688, 2, 3
271.296, 273.024, 3, 3
302.4, 279.936, 3, 3
281.664, 309.312, 3, 3
285.12, 307.584, 3, 3
350.784, 217.728, 3, 3
376.704, 216, 3, 3
331.776, 235.008, 3, 3
364.608, 228.096, 3, 3
176.256, 278.208, 3, 3
229.824, 264.384, 3, 3
202.176, 326.592, 3, 3
243.648, 319.68, 3, 3
760.32, 120.96, 3, 3
796.608, 120.96, 3, 3
762.048, 169.344, 3, 3
801.792, 181.44, 3, 3
271.296, 216, 3, 3
252.288, 248.832, 3, 3
302.4, 233.28, 3, 3
191.808, 222.912, 3, 3
238.464, 207.36, 3, 4
195.264, 245.376, 3, 3
224.64, 231.552, 3, 3
708.48, 145.152, 3, 3
724.032, 117.504, 3, 3
720.576, 179.712, 3, 3
756.864, 169.344, 3, 3
646.272, 221.184, 3, 3
651.456, 219.456, 3, 3
627.264, 254.016, 3, 3
675.648, 262.656, 3, 3
708.48, 58.752, 3, 3
724.032, 63.936, 3, 3
710.208, 69.12, 3, 3
748.224, 91.584, 3, 3
563.328, 203.904, 3, 3
604.8, 207.36, 3, 3
570.24, 243.648, 3, 3
611.712, 233.28, 3, 3
489.024, 136.512, 3, 3
508.032, 124.416, 3, 4
489.024, 152.064, 3, 3
508.032, 155.52, 3, 3
853.632, 120.96, 3, 3
874.368, 107.136, 3, 3
865.728, 165.888, 3, 3
902.016, 157.248, 3, 3
179.712, 95.04, 3, 3
233.28, 96.768, 3, 3
127.872, 302.4, 3, 3
157.248, 264.384, 3, 3
148.608, 333.504, 3, 3
701.568, 203.904, 3, 3
730.944, 191.808, 3, 3
701.568, 240.192, 3, 3
737.856, 233.28, 3, 3
637.632, 122.688, 3, 3
667.008, 112.32, 3, 3
642.816, 174.528, 3, 3
673.92, 174.528, 3, 3
673.92, 57.024, 3, 3
616.896, 81.216, 3, 3
661.824, 72.576, 3, 3
335.232, 283.392, 3, 3
359.424, 279.936, 3, 3
378.432, 335.232, 3, 3
340.416, 138.24, 3, 3
364.608, 133.056, 3, 3
331.776, 160.704, 3, 3
364.608, 171.072, 3, 3
763.776, 186.624, 3, 3
801.792, 188.352, 3, 3
793.152, 231.552, 3, 3
798.336, 231.552, 3, 3
487.296, 202.176, 3, 3
508.032, 200.448, 3, 3
473.472, 241.92, 3, 3
532.224, 254.016, 3, 3
406.08, 120.96, 3, 3
454.464, 117.504, 3, 3
406.08, 157.248, 3, 3
438.912, 160.704, 3, 3
76.032, 219.456, 3, 3
63.936, 247.104, 3, 3
